stat_no;year;month;day;hour;elem_val
26409;2003;2;18;7;0,0
26409;2003;2;19;7;0,0
26409;2003;2;20;7;0,0
26409;2003;2;21;7;0,0
26409;2003;2;22;7;0,0
26409;2003;2;23;7;0,0
26409;2003;2;24;7;0,0
26409;2003;2;25;7;0,0
26409;2003;2;26;7;0,0
26409;2003;2;27;7;0,0
26409;2003;2;28;7;0,0
26409;2003;3;1;7;0,0
26409;2003;3;2;7;1,5
26409;2003;3;3;7;0,3
26409;2003;3;4;7;0,5
26409;2003;3;5;7;0,9
26409;2003;3;6;7;0,0
26409;2003;3;7;7;3,6
26409;2003;3;8;7;5,5
26409;2003;3;9;7;4,5
26409;2003;3;10;7;0,9
26409;2003;3;11;7;0,0
26409;2003;3;12;7;6,4
26409;2003;3;13;7;0,0
26409;2003;3;14;7;0,0
26409;2003;3;15;7;0,0
26409;2003;3;16;7;0,0
26409;2003;3;17;7;0,0
26409;2003;3;18;7;0,0
26409;2003;3;19;7;0,0
26409;2003;3;20;7;0,0
26409;2003;3;21;7;0,0
26409;2003;3;22;7;0,0
26409;2003;3;23;7;0,0
26409;2003;3;24;7;0,0
26409;2003;3;25;7;0,0
26409;2003;3;26;7;0,0
26409;2003;3;27;7;0,0
26409;2003;3;28;7;0,0
26409;2003;3;29;7;0,0
26409;2003;3;30;7;0,0
26409;2003;3;31;7;0,0
26409;2003;4;1;7;0,0
26409;2003;4;2;7;5,0
26409;2003;4;3;7;0,0
26409;2003;4;4;7;0,0
26409;2003;4;5;7;0,5
26409;2003;4;6;7;0,0
26409;2003;4;7;7;0,0
26409;2003;4;8;7;0,0
26409;2003;4;9;7;0,0
26409;2003;4;10;7;0,9
26409;2003;4;11;7;2,4
26409;2003;4;12;7;0,2
26409;2003;4;13;7;0,0
26409;2003;4;14;7;0,0
26409;2003;4;15;7;0,0
26409;2003;4;16;7;0,0
26409;2003;4;17;7;0,0
26409;2003;4;18;7;0,0
26409;2003;4;19;7;0,0
26409;2003;4;20;7;0,0
26409;2003;4;21;7;0,2
26409;2003;4;22;7;0,0
26409;2003;4;23;7;0,0
26409;2003;4;24;7;0,0
26409;2003;4;25;7;0,0
26409;2003;4;26;7;1,7
26409;2003;4;27;7;23,1
26409;2003;4;28;7;0,5
26409;2003;4;29;7;5,8
26409;2003;4;30;7;0,0
26409;2003;5;1;7;9,1
26409;2003;5;2;7;3,4
26409;2003;5;3;7;7,1
26409;2003;5;4;7;1,3
26409;2003;5;5;7;0,0
26409;2003;5;6;7;3,0
26409;2003;5;7;7;1,3
26409;2003;5;8;7;0,0
26409;2003;5;9;7;0,0
26409;2003;5;10;7;0,0
26409;2003;5;11;7;0,0
26409;2003;5;12;7;3,0
26409;2003;5;13;7;2,1
26409;2003;5;14;7;3,8
26409;2003;5;15;7;5,9
26409;2003;5;16;7;0,0
26409;2003;5;17;7;0,0
26409;2003;5;18;7;0,0
26409;2003;5;19;7;9,9
26409;2003;5;20;7;10,9
26409;2003;5;21;7;3,4
26409;2003;5;22;7;2,5
26409;2003;5;23;7;15,3
26409;2003;5;24;7;3,6
26409;2003;5;25;7;4,9
26409;2003;5;26;7;0,0
26409;2003;5;27;7;0,0
26409;2003;5;28;7;0,0
26409;2003;5;29;7;0,0
26409;2003;5;30;7;0,0
26409;2003;5;31;7;0,0
26409;2003;6;1;7;0,0
26409;2003;6;2;7;0,0
26409;2003;6;3;7;0,0
26409;2003;6;4;7;0,0
26409;2003;6;5;7;3,5
26409;2003;6;6;7;0,0
26409;2003;6;7;7;0,0
26409;2003;6;8;7;0,1
26409;2003;6;9;7;14,0
26409;2003;6;10;7;0,1
26409;2003;6;11;7;2,1
26409;2003;6;12;7;0,0
26409;2003;6;13;7;0,0
26409;2003;6;14;7;0,0
26409;2003;6;15;7;0,0
26409;2003;6;16;7;0,0
26409;2003;6;17;7;0,0
26409;2003;6;18;7;1,6
26409;2003;6;19;7;4,2
26409;2003;6;20;7;1,9
26409;2003;6;21;7;3,0
26409;2003;6;22;7;0,0
26409;2003;6;23;7;1,8
26409;2003;6;24;7;19,1
26409;2003;6;25;7;0,0
26409;2003;6;26;7;0,0
26409;2003;6;27;7;0,0
26409;2003;6;28;7;0,0
26409;2003;6;29;7;3,0
26409;2003;6;30;7;4,2
26409;2003;7;1;7;13,7
26409;2003;7;2;7;1,4
26409;2003;7;3;7;2,0
26409;2003;7;4;7;24,6
26409;2003;7;5;7;1,9
26409;2003;7;6;7;0,0
26409;2003;7;7;7;0,0
26409;2003;7;8;7;0,0
26409;2003;7;9;7;0,0
26409;2003;7;10;7;0,0
26409;2003;7;11;7;0,0
26409;2003;7;12;7;0,6
26409;2003;7;13;7;0,0
26409;2003;7;14;7;0,0
26409;2003;7;15;7;0,0
26409;2003;7;16;7;0,0
26409;2003;7;17;7;0,2
26409;2003;7;18;7;3,5
26409;2003;7;19;7;4,2
26409;2003;7;20;7;0,0
26409;2003;7;21;7;0,5
26409;2003;7;22;7;0,0
26409;2003;7;23;7;0,0
26409;2003;7;24;7;0,5
26409;2003;7;25;7;12,5
26409;2003;7;26;7;0,9
26409;2003;7;27;7;8,9
26409;2003;7;28;7;3,0
26409;2003;7;29;7;0,0
26409;2003;7;30;7;0,0
26409;2003;7;31;7;0,0
26409;2003;8;1;7;0,0
26409;2003;8;2;7;2,5
26409;2003;8;3;7;0,3
26409;2003;8;4;7;0,0
26409;2003;8;5;7;0,0
26409;2003;8;6;7;0,0
26409;2003;8;7;7;0,0
26409;2003;8;8;7;0,0
26409;2003;8;9;7;0,0
26409;2003;8;10;7;0,0
26409;2003;8;11;7;0,0
26409;2003;8;12;7;0,0
26409;2003;8;13;7;0,0
26409;2003;8;14;7;1,7
26409;2003;8;15;7;4,1
26409;2003;8;16;7;0,0
26409;2003;8;17;7;0,0
26409;2003;8;18;7;1,3
26409;2003;8;19;7;1,6
26409;2003;8;20;7;0,1
26409;2003;8;21;7;0,0
26409;2003;8;22;7;0,4
26409;2003;8;23;7;2,4
26409;2003;8;24;7;0,0
26409;2003;8;25;7;0,0
26409;2003;8;26;7;0,0
26409;2003;8;27;7;0,0
26409;2003;8;28;7;0,0
26409;2003;8;29;7;0,8
26409;2003;8;30;7;15,5
26409;2003;8;31;7;4,0
26409;2003;9;1;7;0,9
26409;2003;9;2;7;3,4
26409;2003;9;3;7;1,7
26409;2003;9;4;7;0,3
26409;2003;9;5;7;0,0
26409;2003;9;6;7;0,0
26409;2003;9;7;7;1,6
26409;2003;9;8;7;2,5
26409;2003;9;9;7;0,1
26409;2003;9;10;7;3,9
26409;2003;9;11;7;2,1
26409;2003;9;12;7;0,0
26409;2003;9;13;7;0,1
26409;2003;9;14;7;0,0
26409;2003;9;15;7;0,0
26409;2003;9;16;7;0,0
26409;2003;9;17;7;0,0
26409;2003;9;18;7;0,0
26409;2003;9;19;7;0,0
26409;2003;9;20;7;0,2
26409;2003;9;21;7;2,9
26409;2003;9;22;7;0,0
26409;2003;9;23;7;7,7
26409;2003;9;24;7;3,1
26409;2003;9;25;7;0,1
26409;2003;9;26;7;0,0
26409;2003;9;27;7;2,5
26409;2003;9;28;7;0,0
26409;2003;9;29;7;0,9
26409;2003;9;30;7;4,9
26409;2003;10;1;7;0,0
26409;2003;10;2;7;0,0
26409;2003;10;3;7;0,1
26409;2003;10;4;7;0,3
26409;2003;10;5;7;0,9
26409;2003;10;6;7;2,0
26409;2003;10;7;7;14,2
26409;2003;10;8;7;6,5
26409;2003;10;9;7;12,5
26409;2003;10;10;7;14,0
26409;2003;10;11;7;2,0
26409;2003;10;12;7;1,4
26409;2003;10;13;7;0,0
26409;2003;10;14;7;0,0
26409;2003;10;15;7;0,0
26409;2003;10;16;7;0,0
26409;2003;10;17;7;0,0
26409;2003;10;18;7;0,0
26409;2003;10;19;7;0,0
26409;2003;10;20;7;1,3
26409;2003;10;21;7;0,0
26409;2003;10;22;7;17,8
26409;2003;10;23;7;0,0
26409;2003;10;24;7;0,0
26409;2003;10;25;7;1,1
26409;2003;10;26;7;1,5
26409;2003;10;27;7;0,0
26409;2003;10;28;7;0,0
26409;2003;10;29;7;0,0
26409;2003;10;30;7;0,0
26409;2003;10;31;7;0,0
26409;2003;11;1;7;12,0
26409;2003;11;2;7;2,1
26409;2003;11;3;7;4,2
26409;2003;11;4;7;3,5
26409;2003;11;5;7;0,0
26409;2003;11;6;7;0,0
26409;2003;11;7;7;0,0
26409;2003;11;8;7;0,0
26409;2003;11;9;7;0,0
26409;2003;11;10;7;0,0
26409;2003;11;11;7;0,0
26409;2003;11;12;7;0,0
26409;2003;11;13;7;0,0
26409;2003;11;14;7;0,1
26409;2003;11;15;7;0,9
26409;2003;11;16;7;2,2
26409;2003;11;17;7;0,2
26409;2003;11;18;7;1,5
26409;2003;11;19;7;4,0
26409;2003;11;20;7;0,9
26409;2003;11;21;7;4,2
26409;2003;11;22;7;6,8
26409;2003;11;23;7;8,1
26409;2003;11;24;7;6,5
26409;2003;11;25;7;2,8
26409;2003;11;26;7;0,4
26409;2003;11;27;7;0,1
26409;2003;11;28;7;0,2
26409;2003;11;29;7;0,0
26409;2003;11;30;7;0,4
26409;2003;12;1;7;0,8
26409;2003;12;2;7;0,0
26409;2003;12;3;7;0,1
26409;2003;12;4;7;0,2
26409;2003;12;5;7;0,0
26409;2003;12;6;7;1,5
26409;2003;12;7;7;0,0
26409;2003;12;8;7;0,0
26409;2003;12;9;7;0,0
26409;2003;12;10;7;0,0
26409;2003;12;11;7;null
26409;2003;12;12;7;null
26409;2003;12;13;7;null
26409;2003;12;14;7;null
26409;2003;12;15;7;27,0
26409;2003;12;16;7;0,0
26409;2003;12;17;7;3,1
26409;2003;12;18;7;0,8
26409;2003;12;19;7;0,0
26409;2003;12;20;7;1,9
26409;2003;12;21;7;10,7
26409;2003;12;22;7;5,7
26409;2003;12;23;7;0,0
26409;2003;12;24;7;0,1
26409;2003;12;25;7;3,5
26409;2003;12;26;7;0,0
26409;2003;12;27;7;1,8
26409;2003;12;28;7;2,4
26409;2003;12;29;7;15,5
26409;2003;12;30;7;0,1
26409;2003;12;31;7;null
26409;2004;1;1;7;0,0
26409;2004;1;2;7;1,1
26409;2004;1;3;7;0,0
26409;2004;1;4;7;0,0
26409;2004;1;5;7;1,2
26409;2004;1;6;7;0,0
26409;2004;1;7;7;8,5
26409;2004;1;8;7;0,4
26409;2004;1;9;7;3,8
26409;2004;1;10;7;1,9
26409;2004;1;11;7;0,5
26409;2004;1;12;7;18,4
26409;2004;1;13;7;4,5
26409;2004;1;14;7;14,5
26409;2004;1;15;7;0,0
26409;2004;1;16;7;7,1
26409;2004;1;17;7;6,1
26409;2004;1;18;7;0,0
26409;2004;1;19;7;12,8
26409;2004;1;20;7;0,0
26409;2004;1;21;7;0,0
26409;2004;1;22;7;0,0
26409;2004;1;23;7;3,3
26409;2004;1;24;7;0,0
26409;2004;1;25;7;3,6
26409;2004;1;26;7;0,0
26409;2004;1;27;7;0,0
26409;2004;1;28;7;0,9
26409;2004;1;29;7;12,0
26409;2004;1;30;7;0,8
26409;2004;1;31;7;2,4
26409;2004;2;1;7;24,1
26409;2004;2;2;7;8,9
26409;2004;2;3;7;1,9
26409;2004;2;4;7;18,2
26409;2004;2;5;7;13,3
26409;2004;2;6;7;0,0
26409;2004;2;7;7;5,1
26409;2004;2;8;7;3,1
26409;2004;2;9;7;0,4
26409;2004;2;10;7;0,0
26409;2004;2;11;7;13,6
26409;2004;2;12;7;0,5
26409;2004;2;13;7;0,9
26409;2004;2;14;7;0,2
26409;2004;2;15;7;0,1
26409;2004;2;16;7;0,1
26409;2004;2;17;7;0,2
26409;2004;2;18;7;0,0
26409;2004;2;19;7;0,0
26409;2004;2;20;7;0,0
26409;2004;2;21;7;0,0
26409;2004;2;22;7;0,0
26409;2004;2;23;7;0,0
26409;2004;2;24;7;0,3
26409;2004;2;25;7;5,2
26409;2004;2;26;7;0,4
26409;2004;2;27;7;2,0
26409;2004;2;28;7;0,0
26409;2004;2;29;7;0,0
26409;2004;3;1;7;0,2
26409;2004;3;2;7;0,0
26409;2004;3;3;7;0,0
26409;2004;3;4;7;0,0
26409;2004;3;5;7;0,0
26409;2004;3;6;7;0,0
26409;2004;3;7;7;0,0
26409;2004;3;8;7;0,0
26409;2004;3;9;7;0,0
26409;2004;3;10;7;0,0
26409;2004;3;11;7;0,2
26409;2004;3;12;7;0,0
26409;2004;3;13;7;2,8
26409;2004;3;14;7;5,0
26409;2004;3;15;7;6,2
26409;2004;3;16;7;2,2
26409;2004;3;17;7;1,0
26409;2004;3;18;7;0,0
26409;2004;3;19;7;1,7
26409;2004;3;20;7;6,6
26409;2004;3;21;7;13,0
26409;2004;3;22;7;0,4
26409;2004;3;23;7;0,3
26409;2004;3;24;7;0,0
26409;2004;3;25;7;0,0
26409;2004;3;26;7;0,0
26409;2004;3;27;7;0,0
26409;2004;3;28;7;1,4
26409;2004;3;29;7;2,0
26409;2004;3;30;7;0,2
26409;2004;3;31;7;0,0
26409;2004;4;1;7;0,0
26409;2004;4;2;7;0,0
26409;2004;4;3;7;0,0
26409;2004;4;4;7;2,8
26409;2004;4;5;7;5,0
26409;2004;4;6;7;8,6
26409;2004;4;7;7;0,2
26409;2004;4;8;7;0,2
26409;2004;4;9;7;0,0
26409;2004;4;10;7;0,9
26409;2004;4;11;7;0,0
26409;2004;4;12;7;0,0
26409;2004;4;13;7;0,0
26409;2004;4;14;7;0,0
26409;2004;4;15;7;0,0
26409;2004;4;16;7;0,0
26409;2004;4;17;7;0,0
26409;2004;4;18;7;0,0
26409;2004;4;19;7;2,5
26409;2004;4;20;7;4,0
26409;2004;4;21;7;9,4
26409;2004;4;22;7;0,0
26409;2004;4;23;7;0,0
26409;2004;4;24;7;0,0
26409;2004;4;25;7;0,0
26409;2004;4;26;7;0,4
26409;2004;4;27;7;5,6
26409;2004;4;28;7;0,0
26409;2004;4;29;7;0,0
26409;2004;4;30;7;0,0
26409;2004;5;1;7;0,0
26409;2004;5;2;7;0,0
26409;2004;5;3;7;0,0
26409;2004;5;4;7;2,2
26409;2004;5;5;7;0,1
26409;2004;5;6;7;3,9
26409;2004;5;7;7;4,0
26409;2004;5;8;7;2,4
26409;2004;5;9;7;1,1
26409;2004;5;10;7;0,1
26409;2004;5;11;7;0,3
26409;2004;5;12;7;0,3
26409;2004;5;13;7;0,5
26409;2004;5;14;7;0,0
26409;2004;5;15;7;0,0
26409;2004;5;16;7;0,0
26409;2004;5;17;7;0,0
26409;2004;5;18;7;0,0
26409;2004;5;19;7;0,0
26409;2004;5;20;7;0,0
26409;2004;5;21;7;0,0
26409;2004;5;22;7;0,0
26409;2004;5;23;7;2,0
26409;2004;5;24;7;0,0
26409;2004;5;25;7;1,4
26409;2004;5;26;7;4,4
26409;2004;5;27;7;0,5
26409;2004;5;28;7;0,0
26409;2004;5;29;7;0,0
26409;2004;5;30;7;0,0
26409;2004;5;31;7;0,0
26409;2004;6;1;7;0,0
26409;2004;6;2;7;0,0
26409;2004;6;3;7;0,0
26409;2004;6;4;7;0,3
26409;2004;6;5;7;1,8
26409;2004;6;6;7;0,0
26409;2004;6;7;7;0,0
26409;2004;6;8;7;0,0
26409;2004;6;9;7;16,8
26409;2004;6;10;7;0,8
26409;2004;6;11;7;0,0
26409;2004;6;12;7;0,0
26409;2004;6;13;7;0,0
26409;2004;6;14;7;0,0
26409;2004;6;15;7;0,0
26409;2004;6;16;7;0,5
26409;2004;6;17;7;3,1
26409;2004;6;18;7;6,8
26409;2004;6;19;7;3,2
26409;2004;6;20;7;5,0
26409;2004;6;21;7;5,2
26409;2004;6;22;7;5,1
26409;2004;6;23;7;0,0
26409;2004;6;24;7;17,5
26409;2004;6;25;7;29,2
26409;2004;6;26;7;3,2
26409;2004;6;27;7;0,0
26409;2004;6;28;7;3,8
26409;2004;6;29;7;0,0
26409;2004;6;30;7;0,0
26409;2004;7;1;7;3,6
26409;2004;7;2;7;0,2
26409;2004;7;3;7;5,5
26409;2004;7;4;7;9,2
26409;2004;7;5;7;2,0
26409;2004;7;6;7;0,0
26409;2004;7;7;7;0,0
26409;2004;7;8;7;0,0
26409;2004;7;9;7;23,0
26409;2004;7;10;7;0,6
26409;2004;7;11;7;0,5
26409;2004;7;12;7;0,9
26409;2004;7;13;7;0,3
26409;2004;7;14;7;0,0
26409;2004;7;15;7;5,5
26409;2004;7;16;7;0,0
26409;2004;7;17;7;0,0
26409;2004;7;18;7;1,0
26409;2004;7;19;7;6,0
26409;2004;7;20;7;0,0
26409;2004;7;21;7;3,0
26409;2004;7;22;7;0,0
26409;2004;7;23;7;0,0
26409;2004;7;24;7;17,0
26409;2004;7;25;7;0,0
26409;2004;7;26;7;4,0
26409;2004;7;27;7;1,0
26409;2004;7;28;7;0,0
26409;2004;7;29;7;1,0
26409;2004;7;30;7;0,0
26409;2004;7;31;7;0,4
26409;2004;8;1;7;13,5
26409;2004;8;2;7;0,0
26409;2004;8;3;7;0,5
26409;2004;8;4;7;1,1
26409;2004;8;5;7;0,0
26409;2004;8;6;7;0,0
26409;2004;8;7;7;0,0
26409;2004;8;8;7;0,0
26409;2004;8;9;7;0,0
26409;2004;8;10;7;0,0
26409;2004;8;11;7;0,0
26409;2004;8;12;7;0,3
26409;2004;8;13;7;0,0
26409;2004;8;14;7;14,2
26409;2004;8;15;7;0,0
26409;2004;8;16;7;0,0
26409;2004;8;17;7;26,0
26409;2004;8;18;7;2,5
26409;2004;8;19;7;19,4
26409;2004;8;20;7;2,0
26409;2004;8;21;7;2,5
26409;2004;8;22;7;1,5
26409;2004;8;23;7;0,0
26409;2004;8;24;7;1,9
26409;2004;8;25;7;0,4
26409;2004;8;26;7;31,0
26409;2004;8;27;7;8,2
26409;2004;8;28;7;15,8
26409;2004;8;29;7;0,0
26409;2004;8;30;7;14,8
26409;2004;8;31;7;11,2
26409;2004;9;1;7;13,2
26409;2004;9;2;7;1,6
26409;2004;9;3;7;0,0
26409;2004;9;4;7;0,0
26409;2004;9;5;7;0,0
26409;2004;9;6;7;0,0
26409;2004;9;7;7;0,0
26409;2004;9;8;7;0,0
26409;2004;9;9;7;0,0
26409;2004;9;10;7;0,0
26409;2004;9;11;7;0,0
26409;2004;9;12;7;3,3
26409;2004;9;13;7;15,4
26409;2004;9;14;7;12,9
26409;2004;9;15;7;2,5
26409;2004;9;16;7;2,4
26409;2004;9;17;7;0,3
26409;2004;9;18;7;0,0
26409;2004;9;19;7;1,0
26409;2004;9;20;7;0,0
26409;2004;9;21;7;16,8
26409;2004;9;22;7;21,5
26409;2004;9;23;7;4,4
26409;2004;9;24;7;2,1
26409;2004;9;25;7;0,2
26409;2004;9;26;7;1,2
26409;2004;9;27;7;2,3
26409;2004;9;28;7;0,1
26409;2004;9;29;7;14,0
26409;2004;9;30;7;0,0
26409;2004;10;1;7;0,0
26409;2004;10;2;7;0,3
26409;2004;10;3;7;2,2
26409;2004;10;4;7;1,4
26409;2004;10;5;7;3,4
26409;2004;10;6;7;0,6
26409;2004;10;7;7;4,5
26409;2004;10;8;7;6,6
26409;2004;10;9;7;2,5
26409;2004;10;10;7;0,0
26409;2004;10;11;7;0,0
26409;2004;10;12;7;0,2
26409;2004;10;13;7;0,0
26409;2004;10;14;7;0,0
26409;2004;10;15;7;0,1
26409;2004;10;16;7;0,2
26409;2004;10;17;7;0,1
26409;2004;10;18;7;11,1
26409;2004;10;19;7;3,1
26409;2004;10;20;7;0,3
26409;2004;10;21;7;10,6
26409;2004;10;22;7;1,9
26409;2004;10;23;7;0,8
26409;2004;10;24;7;13,9
26409;2004;10;25;7;2,5
26409;2004;10;26;7;4,4
26409;2004;10;27;7;0,0
26409;2004;10;28;7;0,0
26409;2004;10;29;7;1,6
26409;2004;10;30;7;11,4
26409;2004;10;31;7;2,1
26409;2004;11;1;7;0,1
26409;2004;11;2;7;0,0
26409;2004;11;3;7;0,0
26409;2004;11;4;7;0,0
26409;2004;11;5;7;2,3
26409;2004;11;6;7;2,5
26409;2004;11;7;7;0,0
26409;2004;11;8;7;1,4
26409;2004;11;9;7;0,0
26409;2004;11;10;7;9,3
26409;2004;11;11;7;3,9
26409;2004;11;12;7;0,0
26409;2004;11;13;7;8,6
26409;2004;11;14;7;0,0
26409;2004;11;15;7;0,0
26409;2004;11;16;7;2,4
26409;2004;11;17;7;1,5
26409;2004;11;18;7;3,6
26409;2004;11;19;7;0,8
26409;2004;11;20;7;2,5
26409;2004;11;21;7;1,6
26409;2004;11;22;7;7,0
26409;2004;11;23;7;5,4
26409;2004;11;24;7;0,0
26409;2004;11;25;7;0,1
26409;2004;11;26;7;0,0
26409;2004;11;27;7;4,0
26409;2004;11;28;7;0,1
26409;2004;11;29;7;3,0
26409;2004;11;30;7;0,0
26409;2004;12;1;7;0,0
26409;2004;12;2;7;6,2
26409;2004;12;3;7;1,6
26409;2004;12;4;7;1,6
26409;2004;12;5;7;0,1
26409;2004;12;6;7;0,6
26409;2004;12;7;7;0,0
26409;2004;12;8;7;0,3
26409;2004;12;9;7;0,0
26409;2004;12;10;7;0,0
26409;2004;12;11;7;0,0
26409;2004;12;12;7;0,2
26409;2004;12;13;7;0,6
26409;2004;12;14;7;0,1
26409;2004;12;15;7;0,1
26409;2004;12;16;7;5,0
26409;2004;12;17;7;6,4
26409;2004;12;18;7;12,1
26409;2004;12;19;7;0,1
26409;2004;12;20;7;0,0
26409;2004;12;21;7;0,6
26409;2004;12;22;7;1,0
26409;2004;12;23;7;10,0
26409;2004;12;24;7;12,2
26409;2004;12;25;7;8,0
26409;2004;12;26;7;3,8
26409;2004;12;27;7;0,0
26409;2004;12;28;7;0,0
26409;2004;12;29;7;5,9
26409;2004;12;30;7;1,0
26409;2004;12;31;7;14,5
26409;2005;1;1;7;2,4
26409;2005;1;2;7;5,2
26409;2005;1;3;7;5,5
26409;2005;1;4;7;2,5
26409;2005;1;5;7;0,4
26409;2005;1;6;7;2,6
26409;2005;1;7;7;0,2
26409;2005;1;8;7;4,0
26409;2005;1;9;7;2,1
26409;2005;1;10;7;2,2
26409;2005;1;11;7;0,0
26409;2005;1;12;7;2,0
26409;2005;1;13;7;2,5
26409;2005;1;14;7;1,5
26409;2005;1;15;7;0,0
26409;2005;1;16;7;0,0
26409;2005;1;17;7;0,2
26409;2005;1;18;7;9,0
26409;2005;1;19;7;3,8
26409;2005;1;20;7;9,8
26409;2005;1;21;7;2,5
26409;2005;1;22;7;7,5
